name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sonoma,2019-10-27T05:00:00,61.2,61.2,14.4,15.83,0,0,,0,0,41.7,27.1,19,1007,72.5,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T06:00:00,59.8,59.8,11.3,14.58,0,0,,0,0,35.6,17.9,12,1007.4,16.1,9.7,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T07:00:00,57.9,57.9,13,16.75,0,0,,0,0,33.2,20.4,344,1008.4,16.1,9.6,1.2,0,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T08:00:00,57,57,11,15.88,0,0,,0,0,35.3,15.6,311,1009.6,5.2,9.6,25,0.1,0,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T09:00:00,59.7,59.7,12.5,15.42,0,0,,0,0,38.5,25.1,64,1009.2,5.2,9.5,77,0.3,1,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T10:00:00,61.4,61.4,14.7,15.94,0,0,,0,0,44.2,29.6,14,1011.3,5.2,8.9,335,1.2,3,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T11:00:00,63.4,63.4,15.4,15.32,0,0,,0,0,39.2,22.8,20,1011.4,5.2,9.5,478,1.7,5,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T12:00:00,66,66,15.5,14.1,0,0,,0,0,36.1,20.7,6,1012.3,5.2,9.5,595,2.1,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T13:00:00,67.6,67.6,14.8,12.87,0,0,,0,0,33.9,19.6,25,1012.2,5.2,9.5,647,2.3,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T14:00:00,67.9,67.9,14.6,12.68,0,0,,0,0,36.4,21.5,21,1011.9,5.2,9.5,640,2.3,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T15:00:00,69.8,69.8,14.4,11.78,0,0,,0,0,31.3,14.6,7,1012,5.2,9.5,567,2,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T16:00:00,68.5,68.5,15.2,12.75,0,0,,0,0,32.5,22.4,358,1011.5,5.2,9.5,442,1.6,4,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T17:00:00,68.5,68.5,13.7,11.93,0,0,,0,0,25.3,10.3,6,1012.2,5.2,9.5,282,1,3,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T18:00:00,66,66,15,13.73,0,0,,0,0,24.7,16.3,2,1012.4,5.2,9.5,89,0.3,1,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T19:00:00,62.8,62.8,15.9,16,0,0,,0,0,,9.4,1,1012.9,0,9.6,4,0,0,,Clear,clear-night,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T20:00:00,62.8,62.8,15,15.38,0,0,,0,0,19.8,9.7,360,1013.4,5.2,9.7,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T21:00:00,62,62,14.8,15.64,0,0,,0,0,21,15.9,10,1013,16.1,9.6,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T22:00:00,61.6,61.6,16.1,16.83,0,0,,0,0,30.7,14.4,348,1013.8,5.2,9.6,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T23:00:00,58.4,58.4,13.2,16.65,0,0,,0,0,,3.4,285,1014.9,0,9.6,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T00:00:00,57.3,57.3,11,15.74,0,0,,0,0,,9.2,291,1014.8,0,9.7,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T01:00:00,55.7,55.7,12.4,17.68,0,0,,0,0,21.9,9.8,289,1014.9,0,9.7,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T02:00:00,53.4,53.4,11.7,18.59,0,0,,0,0,,4,14,1015.5,5.2,9.9,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T03:00:00,49.2,49.2,14.1,24.22,0,0,,0,0,,0,0,1016,5.2,9.9,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T04:00:00,46.1,46.1,14.9,28.19,0,0,,0,0,,1.9,42,1015.7,5.2,9.9,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T05:00:00,42.4,40.4,15.7,33.62,0,0,,0,0,,3.7,59,1015.9,4.7,9.9,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T06:00:00,38.4,36.3,17.1,41.75,0,0,,0,0,,3.2,44,1016.2,13.6,9.9,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T07:00:00,40.2,40.2,16.9,38.58,0,0,,0,0,,2.4,70,1016.4,43.8,9.9,0.9,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T08:00:00,37.7,37.7,20.1,48.64,0,0,,0,0,,1.7,86,1016.9,5.2,9.9,20,0.1,0,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T09:00:00,48,48,18.7,30.92,0,0,,0,0,,0,0,1017.6,15.6,9.9,66,0.2,1,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T10:00:00,56.6,56.6,21.1,24.96,0,0,,0,0,,2.6,297,1018.1,5.2,8.6,330,1.2,3,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T11:00:00,61,61,18,18.61,0,0,,0,0,,3,279,1018,30.9,5,471,1.7,5,,Partially cloudy,partly-cloudy-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T12:00:00,64.6,64.6,16.1,15.19,0,0,,0,0,,4.1,269,1017.5,46.9,5.7,580,2.1,6,,Partially cloudy,partly-cloudy-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T13:00:00,66.4,66.4,16.6,14.57,0,0,,0,0,,6.7,210,1016.8,0,7,634,2.3,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T14:00:00,68.3,68.3,14.5,12.43,0,0,,0,0,,6.4,240,1016.2,0,7.2,618,2.2,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T15:00:00,69.5,69.5,14.7,12.06,0,0,,0,0,,7.9,220,1015.3,5.2,6.5,517,1.9,5,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T16:00:00,68,68,18.7,15.08,0,0,,0,0,17.2,9.2,243,1014.9,0,8.8,358,1.3,4,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T17:00:00,64.9,64.9,17.1,15.66,0,0,,0,0,18.3,10.1,249,1014.8,0,9.8,154,0.6,2,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T18:00:00,59.7,59.7,21.1,22.29,0,0,,0,0,,8.3,267,1014.9,43.8,9.8,43,0.2,0,,Partially cloudy,partly-cloudy-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T19:00:00,54.8,54.8,26.3,33.1,0,0,,0,0,,6.4,267,1014.7,43.8,9.8,5,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-28T20:00:00,52.6,52.6,27.6,37.87,0,0,,0,0,,3.5,290,1014.9,43.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T21:00:00,49.9,48,29.9,45.88,0,0,,0,0,,5.2,256,1014.8,11,9.9,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T22:00:00,47,47,30,51.44,0,0,,0,0,,0,0,1015,94.8,9.9,0,,0,,Overcast,cloudy,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-28T23:00:00,41.9,41.9,30.1,62.61,0,0,,0,0,,0,0,1015,83.9,8.2,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T00:00:00,40.2,40.2,30.1,66.94,0,0,,0,0,,0,0,1014.7,38.6,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T01:00:00,40.9,40.9,32.2,70.81,0,0,,0,0,,2.6,21,1014.7,38.6,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T02:00:00,37.9,37.9,31.3,76.85,0,0,,0,0,,0,0,1014.4,43.8,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T03:00:00,38.2,38.2,31,75.21,0,0,,0,0,,1.7,59,1014.4,21.9,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T04:00:00,36,36,30.3,79.63,0,0,,0,0,,0,0,1013.5,21.9,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T05:00:00,36.5,36.5,30.4,78.2,0,0,,0,0,,0,0,1013.4,43.8,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T06:00:00,36.8,36.8,29.6,74.94,0,0,,0,0,,1.7,22,1013.6,43.8,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T07:00:00,34.4,34.4,29.2,81.15,0,0,,0,0,,0,0,1013.8,43.8,9.8,0.5,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-29T08:00:00,36.7,33.4,29.8,75.81,0,0,,0,0,,4.1,5,1014.3,69.3,8.2,14,0.1,0,,Partially cloudy,partly-cloudy-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-29T09:00:00,42.8,42.8,30.7,62.15,0,0,,0,0,,2.4,5,1014.7,36.4,8.2,65,0.2,1,,Partially cloudy,partly-cloudy-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-29T10:00:00,50.1,50.1,28.6,43.11,0,0,,0,0,,0,0,1014.7,0,7.9,279,1,3,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-29T11:00:00,56.1,56.1,35.6,46.11,0,0,,0,0,,6.5,192,1014.6,0,9.6,438,1.6,4,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-29T12:00:00,62.6,62.6,36.2,37.38,0,0,,0,0,,7.2,160,1014.2,0,9.6,548,2,5,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-29T13:00:00,68.3,68.3,25.2,19.66,0,0,,0,0,,9.5,85,1013.3,0,9.7,611,2.2,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-29T14:00:00,71.2,71.2,22.4,15.79,0,0,,0,0,,6.7,5,1012.5,0,9.6,612,2.2,6,,Clear,clear-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-29T15:00:00,72.3,72.3,19.9,13.68,0,0,,0,0,,7.6,1,1012.1,1.2,8.8,545,2,5,,Clear,clear-day,"72495723213,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T16:00:00,72,72,16.8,12.12,0,0,,0,0,,12.6,30,1012.1,0,9.9,415,1.5,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T17:00:00,69.2,69.2,12.1,10.82,0,0,,0,0,,14.7,10,1011.9,0,9.9,268,1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T18:00:00,63.3,63.3,12.2,13.34,0,0,,0,0,,9.5,26,1012,0,9.8,84,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T19:00:00,57.7,57.7,17,20.1,0,0,,0,0,,2.4,262,1012.3,0,9.9,3,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T20:00:00,51.7,51.7,19.3,27.62,0,0,,0,0,,2.7,290,1012.6,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T21:00:00,50.4,50.4,17.6,27.02,0,0,,0,0,,0.7,2,1013.1,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T22:00:00,48.2,48.2,17.9,29.62,0,0,,0,0,,2.8,347,1013.7,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-29T23:00:00,42.3,42.3,19.1,38.98,0,0,,0,0,,2.6,88,1014.3,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T00:00:00,41.3,38.3,21.2,44.29,0,0,,0,0,,4.6,147,1014.8,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T01:00:00,42.4,40.6,18.8,38.4,0,0,,0,0,,3.5,38,1015.1,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T02:00:00,43.7,42.4,16.6,33.21,0,0,,0,0,,3.1,38,1016,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T03:00:00,42.5,41,16.7,34.92,0,0,,0,0,,3.1,16,1016.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T04:00:00,38.8,36.6,19.1,44.7,0,0,,0,0,,3.3,17,1016.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T05:00:00,34.6,34.6,20.7,56.44,0,0,,0,0,,2.6,65,1017,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T06:00:00,35.7,35.7,20.7,53.91,0,0,,0,0,,2.6,47,1017.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T07:00:00,38,35.5,20.6,49.02,0,0,,0,0,,3.5,81,1018.1,0,9.9,0.4,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T08:00:00,39.7,39.7,19.3,43.52,0,0,,0,0,,3,59,1018.8,0,9.9,22,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T09:00:00,48.3,48.3,22.1,35.25,0,0,,0,0,,2,43,1019.7,0,9.9,57,0.2,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T10:00:00,56.2,56.2,19.2,23.38,0,0,,0,0,,8,161,1020.5,0,9.9,315,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T11:00:00,60.8,60.8,13.3,15.3,0,0,,0,0,,9.2,164,1020.7,0,9.9,456,1.6,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T12:00:00,64.7,64.7,13.1,13.22,0,0,,0,0,18.3,9.1,106,1020.7,0,9.9,572,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T13:00:00,67.4,67.4,10.8,10.92,0,0,,0,0,19.7,10.8,100,1020.6,0,9.9,621,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T14:00:00,69.4,69.4,10.3,9.94,0,0,,0,0,16.1,12.1,117,1020.1,0,9.9,607,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T15:00:00,69.1,69.1,12.6,11.11,0,0,,0,0,19.7,10.7,121,1019.9,0,9.9,533,1.9,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T16:00:00,68.9,68.9,15,12.45,0,0,,0,0,,12.7,129,1020,0,9.9,407,1.5,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T17:00:00,67.8,67.8,17.1,14.2,0,0,,0,0,,10.9,121,1020,0,9.9,251,0.9,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T18:00:00,63.5,63.5,20.4,18.98,0,0,,0,0,,8.1,117,1020.2,0,9.9,76,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T19:00:00,57.6,57.6,23.8,26.96,0,0,,0,0,,7.1,96,1020.7,7.5,9.9,3,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T20:00:00,54.2,54.2,25.2,32.31,0,0,,0,0,,4.7,27,1021.3,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T21:00:00,51.7,51.7,23.7,33.31,0,0,,0,0,,3.9,59,1021.7,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T22:00:00,48,48,28.1,45.8,0,0,,0,0,,2.6,359,1022.2,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-30T23:00:00,45.5,45.5,29.4,53.11,0,0,,0,0,,1.9,13,1022.7,15,9.6,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T00:00:00,43.4,43.4,25.4,48.92,0,0,,0,0,,2.4,16,1022.8,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T01:00:00,40.4,40.4,24.6,53,0,0,,0,0,,3,11,1022.9,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T02:00:00,39,39,25.5,58.17,0,0,,0,0,,0.2,358,1023,31.5,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T03:00:00,38.3,38.3,24.9,58.03,0,0,,0,0,,1.9,13,1022.9,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T04:00:00,38.3,38.3,24.2,56.48,0,0,,0,0,,2.8,23,1022.6,23.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T05:00:00,37.1,37.1,24.5,60.06,0,0,,0,0,,2.8,9,1022.6,16.2,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T06:00:00,36.2,36.2,23.9,60.71,0,0,,0,0,,0.2,358,1022.8,18.7,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T07:00:00,34.8,34.8,25.4,68.22,0,0,,0,0,,0.2,10,1022.9,11.1,9.9,0.3,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T08:00:00,35.7,35.7,24.8,64.38,0,0,,0,0,,0,0,1023.3,0,9.9,15,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T09:00:00,42.7,42.7,29.2,58.7,0,0,,0,0,,0,0,1023.7,0,9.8,59,0.2,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T10:00:00,51.9,51.9,27.6,38.83,0,0,,0,0,,1.7,312,1023.9,0,9.9,299,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T11:00:00,57.4,57.4,25.8,29.58,0,0,,0,0,,5.1,146,1023.6,0,9.8,438,1.6,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T12:00:00,61.9,61.9,24.5,23.78,0,0,,0,0,,2.6,274,1023.2,0,9.8,558,2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T13:00:00,65.4,65.4,22.8,19.64,0,0,,0,0,,5.8,220,1022.2,0,9.8,610,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T14:00:00,68.2,68.2,19.1,15.2,0,0,,0,0,,6.3,202,1021.3,0,9.9,601,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T15:00:00,70,70,19.5,14.57,0,0,,0,0,,6.3,240,1020.6,0,9.9,529,1.9,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T16:00:00,70.2,70.2,21.5,15.7,0,0,,0,0,,6.2,241,1020.3,0,9.9,404,1.5,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T17:00:00,68.2,68.2,22.3,17.43,0,0,,0,0,,6.1,227,1020,0,9.9,247,0.9,2,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T18:00:00,63,63,24.1,22.52,0,0,,0,0,,2.8,296,1019.7,0,9.9,72,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T19:00:00,54,54,26.2,33.94,0,0,,0,0,,0.2,10,1019.9,7.5,9.9,3,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T20:00:00,48.5,48.5,24.2,38.3,0,0,,0,0,,2.6,58,1019.8,7.5,9.8,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T21:00:00,45.5,45.5,24.3,42.99,0,0,,0,0,,1.7,70,1020,15,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T22:00:00,43.2,43.2,25.9,50.29,0,0,,0,0,,2.6,9,1020.4,0,9.6,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-31T23:00:00,42.7,42.7,26.6,52.84,0,0,,0,0,,0,0,1020.5,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T00:00:00,39.6,39.6,26.6,59.2,0,0,,0,0,,0.2,355,1020.4,7.5,9.4,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T01:00:00,38.8,38.8,27.7,64.05,0,0,,0,0,,0,0,1020.5,0,9.6,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T02:00:00,37.3,37.3,26.6,65.17,0,0,,0,0,,1.9,355,1020.6,0,9.7,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T03:00:00,36.6,36.6,26.6,66.74,0,0,,0,0,,2.4,27,1020.4,0,9.8,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T04:00:00,35.2,35.2,26.9,71.4,0,0,,0,0,,0,0,1020.2,0,9.7,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T05:00:00,33.7,33.7,26.2,73.7,0,0,,0,0,,0,0,1020.3,0,9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T06:00:00,33.5,33.5,26.3,74.42,0,0,,0,0,,0,0,1020.3,0,8.8,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T07:00:00,33.4,33.4,26.5,75.58,0,0,,0,0,,0,0,1020.5,0,8.8,0.2,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T08:00:00,34.1,34.1,26,72.03,0,0,,0,0,,0,0,1020.7,0,8.7,15,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T09:00:00,43.2,43.2,30.3,60.1,0,0,,0,0,,0,0,1021.2,0,9.4,47,0.2,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T10:00:00,52,52,29.4,41.66,0,0,,0,0,,0,0,1021.4,0,9.5,302,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T11:00:00,58.3,58.3,28.6,31.96,0,0,,0,0,,1.9,307,1021.3,0,9.7,442,1.6,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T12:00:00,63.9,63.9,28.2,25.79,0,0,,0,0,,3,285,1020.9,0,9.8,555,2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
